,time,mag,mag_err
0,1738.6806030273438,10.756518449271212,0.0005291814993815764
1,1738.701416015625,10.794084086730829,0.0005423666068009678
2,1738.7222290039062,10.835195156140534,0.000556595256983993
3,1738.7431030273438,10.839182913295852,0.0005574821365971713
4,1738.763916015625,10.823055577039264,0.000552029441248953
5,1738.7847290039062,10.777220885991353,0.0005361005886616139
6,1738.8056030273438,10.749639965224171,0.0005269179858749785
7,1738.826416015625,10.738027334737469,0.0005232580825436759
8,1738.8472290039062,10.744628270843869,0.0005255189036452471
9,1738.8681030273438,10.7652762526466,0.0005321321823734472
10,1738.888916015625,10.80236074420076,0.0005445278810009054
11,1738.9097290039062,10.83160789195418,0.0005550417014621089
12,1738.9306030273438,10.830443276699917,0.0005548503407707916
13,1738.951416015625,10.811250710420975,0.0005482426583564942
14,1738.9722290039062,10.764999445839731,0.0005321229673974975
15,1738.9931030273438,10.742364188528102,0.0005248940414862583
16,1739.013916015625,10.732789190065263,0.0005219122490445718
17,1739.0347290039062,10.741841089612997,0.000524636981083597
18,1739.0556030273438,10.769223320306022,0.0005334033623266068
19,1739.076416015625,10.81366246762383,0.0005486539627660506
20,1739.0972290039062,10.840678989459997,0.0005583860312388146
21,1739.1181030273438,10.838271023628943,0.0005572839090929623
22,1739.138916015625,10.804159742810437,0.0005452844220795449
23,1739.1597290039062,10.765010418258727,0.0005320565933211681
24,1739.1806030273438,10.74093606900082,0.0005241436103540428
25,1739.201416015625,10.737245743210108,0.0005229262350598743
26,1739.2222290039062,10.751422817853891,0.0005282730265277669
27,1739.2431030273438,10.778925730557516,0.0005368926677370454
28,1739.263916015625,10.81854754582312,0.0005507077321979311
29,1739.2847290039062,10.83143047444425,0.0005548397281511454
30,1739.3056030273438,10.829144905662142,0.0005543296029576263
31,1739.326416015625,10.79042850441494,0.0005413113899288071
32,1739.3472290039062,10.753790549780893,0.0005291247265159483
33,1739.3681030273438,10.734382529519847,0.0005219831683661032
34,1739.388916015625,10.73275570973321,0.0005217142091624642
35,1739.4097290039062,10.751243810301979,0.0005276835071566452
36,1739.4306030273438,10.78380832228126,0.0005382227837222946
37,1739.451416015625,10.828785006039139,0.0005539872788798565
38,1739.4722290039062,10.839731002996754,0.0005580398335287674
39,1739.4931030273438,10.83148007172082,0.0005550030515165431
40,1739.513916015625,10.78806796794891,0.0005407628185122791
41,1739.5347290039062,10.75455909126308,0.0005290851915857174
42,1739.5556030273438,10.737803812762166,0.0005232726336690625
43,1739.576416015625,10.740565652898649,0.000524392764044942
44,1739.5972290039062,10.758950588593823,0.0005306898307704739
45,1739.6181030273438,10.793359396644643,0.000542210212923717
46,1739.638916015625,10.829282394816433,0.0005546743161413034
47,1739.6597290039062,10.831446495283297,0.0005554545662737885
48,1739.6806030273438,10.818821026443365,0.0005511898065566239
49,1739.701416015625,10.775298021908212,0.0005370163910341514
50,1739.7222290039062,10.744344834224437,0.0005260299785212686
51,1739.7431030273438,10.730662980160208,0.000521747334199202
52,1739.763916015625,10.737026548043263,0.0005237931905569346
53,1739.7847290039062,10.76109774314043,0.0005320344512573826
54,1739.8056030273438,10.801256431156895,0.0005455534607378682
55,1739.826416015625,10.839811578523097,0.0005595311803761217
56,1739.8472290039062,10.844582600668746,0.000561754206678372
57,1739.8681030273438,10.818931984813869,0.0005522262571831238
58,1739.888916015625,10.772330467503748,0.000536841569659083
59,1739.9097290039062,10.745873481120059,0.0005275073367900623
60,1739.9306030273438,10.736118339895372,0.0005241166855281053
61,1739.951416015625,10.74799072097239,0.0005285382779665019
62,1739.9722290039062,10.769814775836142,0.0005359118548244925
63,1739.9931030273438,10.810762609965339,0.0005499297574637428
64,1740.013916015625,10.833306503308712,0.0005579462311134236
65,1740.0347290039062,10.83319768277743,0.0005587036418397983
66,1740.0556030273438,10.805153538795874,0.0005487376535482424
67,1740.076416015625,10.763965907575606,0.0005347699309043463
68,1740.0972290039062,10.73738082022141,0.0005256328261017313
69,1740.1181030273438,10.730939337191138,0.0005239437910192952
70,1740.138916015625,10.745727481345034,0.0005287947315883364
71,1740.1597290039062,10.773390995235903,0.0005377385947831525
72,1740.1806030273438,10.820650765261945,0.0005543873568054714
73,1740.2014770507812,10.84307649663544,0.0005624676261147621
74,1740.2222900390625,10.837353544230313,0.0005599544473709554
75,1740.2431030273438,10.801677732198813,0.0005475171440509119
76,1740.2639770507812,10.759412477217943,0.0005326192886506225
77,1740.2847900390625,10.739705162512589,0.0005268220187110817
78,1740.3056030273438,10.739012757814987,0.0005266297524017696
79,1740.3264770507812,10.754519827817807,0.0005315301453924677
80,1740.3472900390625,10.784156991417618,0.0005418631537135205
81,1740.3681030273438,10.824100972712719,0.0005557623251175834
82,1740.3889770507812,10.83365820809023,0.0005597000299818186
83,1740.4097900390625,10.829601358033923,0.0005581704943637864
84,1740.4306030273438,10.78614321739955,0.0005435889498625165
85,1740.4514770507812,10.752814228614083,0.0005318392006199189
86,1740.4722900390625,10.733423836223944,0.00052546358290387
87,1740.4931030273438,10.733193559868026,0.0005250174433291321
88,1740.5139770507812,10.753126169725467,0.0005316565033296857
89,1740.5347900390625,10.790468263708915,0.0005449958074876569
90,1740.5556030273438,10.835207002355364,0.0005610629778875655
91,1740.5764770507812,10.842555974430082,0.0005632613312800475
92,1740.5972900390625,10.828066520159071,0.0005580396001289584
93,1740.6181030273438,10.782580806323299,0.0005417531888804871
94,1740.6389770507812,10.752590610356561,0.00053245328581823
95,1740.6597900390625,10.739441891430085,0.0005276065819758808
96,1740.6806030273438,10.742965175556389,0.0005290205694178864
97,1740.7014770507812,10.765041543609138,0.0005363597623021072
98,1740.7222900390625,10.799612565979803,0.0005479427926057313
99,1740.7431030273438,10.832599206395566,0.000559472244882274
100,1740.7639770507812,10.83375810973627,0.0005612222017446844
101,1740.7847900390625,10.816660272101629,0.0005547220932313249
102,1740.8056030273438,10.771818848109017,0.0005389815080836653
103,1740.8264770507812,10.742721775461247,0.0005301863156759872
104,1740.8472900390625,10.73158982940423,0.0005254429355142714
105,1740.8681030273438,10.739229773998026,0.0005280750061103518
106,1740.8889770507812,10.767695764012835,0.0005378133207818958
107,1740.9097900390625,10.809386337658879,0.0005518524798360013
108,1740.9306030273438,10.840132356741414,0.0005629682902867691
109,1740.9514770507812,10.840107283358881,0.0005623954459509236
110,1740.9722900390625,10.810809459863213,0.0005518738316731692
111,1740.9931030273438,10.769987678956056,0.0005379954902004587
112,1741.0139770507812,10.74422139365351,0.0005296310856252393
113,1741.0347900390625,10.737043516597682,0.0005270008300780596
114,1741.0556030273438,10.7516627359847,0.0005326099486058437
115,1741.0764770507812,10.775182203992355,0.0005404753082849691
116,1741.0972900390625,10.817541970967024,0.0005555232151393262
117,1741.1181030273438,10.832756321535642,0.0005616187274681015
118,1741.1389770507812,10.832188735535516,0.0005608077119223092
119,1741.1597900390625,10.798065704770993,0.0005484258608877472
120,1741.1806030273438,10.757883864628006,0.0005346628632129206
121,1741.2014770507812,10.738201667758359,0.0005278201432913188
122,1741.2222900390625,10.731577250458756,0.0005258324894458203
123,1741.2431030273438,10.747646944058202,0.0005305095985302248
124,1741.2639770507812,10.779134255479283,0.0005413133474612835
125,1741.2847900390625,10.82737708532318,0.0005584977909281119
126,1741.3056030273438,10.841318921294457,0.0005631624695268215
127,1741.3264770507812,10.834929011839426,0.0005607316033160296
128,1741.3472900390625,10.792628807453394,0.0005465320997986252
129,1741.3681030273438,10.756687396637021,0.0005338305612692155
130,1741.3889770507812,10.741107520677208,0.0005288961998077071
131,1741.4097900390625,10.741099985832317,0.0005291602894930645
132,1741.4306030273438,10.757956894180674,0.0005346026275265222
133,1741.4514770507812,10.790786072384662,0.000546049272938293
134,1741.4722900390625,10.828397492476258,0.000559744232795382
135,1741.4931030273438,10.832786823846975,0.0005612622925561468
136,1741.5139770507812,10.822173759191836,0.0005571177215320457
137,1741.5347900390625,10.78059806177645,0.0005432835881580093
138,1741.5556030273438,10.749075028620608,0.0005324054683593282
139,1741.5764770507812,10.733499995067996,0.0005273204328548026
140,1741.5972900390625,10.735539373128308,0.0005281833886708098
141,1741.6181030273438,10.75716938379644,0.0005354595193352231
142,1741.6389770507812,10.798381165851866,0.0005508434624748677
143,1741.6597900390625,10.83654113720169,0.0005628920803126896
144,1741.6806030273438,10.842748688524706,0.0005657520858844495
145,1741.7014770507812,10.822306801142222,0.0005576675719755416
146,1741.7222900390625,10.778821251065192,0.0005439871111652414
147,1741.7431030273438,10.749182273588039,0.0005327454070849702
148,1741.7639770507812,10.739210467092652,0.0005292872868410231
149,1741.7847900390625,10.746541891870313,0.0005319875798431991
150,1741.8056030273438,10.769333991060865,0.0005400729531947953
151,1741.8264770507812,10.807548559388025,0.0005541198880132778
152,1741.8472900390625,10.834339589839496,0.0005637186096581518
153,1741.8681030273438,10.832898322710944,0.0005631238850034432
154,1741.8889770507812,10.808751194895788,0.000554519055084098
155,1741.9097900390625,10.764555717821809,0.000539533262780639
156,1741.9306030273438,10.74090594009181,0.0005303970132630047
157,1741.9514770507812,10.731744432168767,0.0005271861130542358
158,1741.9722900390625,10.743101168927783,0.0005309906106632818
159,1741.9931030273438,10.771080792384275,0.0005400393141482809
160,1742.0139770507812,10.816049159053478,0.0005564844419554784
161,1742.0347900390625,10.840284620853586,0.00056497888960541
162,1742.0556030273438,10.839225831222132,0.0005650578828701873
163,1742.0764770507812,10.807197324314243,0.000553971972452254
164,1742.0972900390625,10.767129687789327,0.0005401724954527867
165,1742.1181030273438,10.742680295425897,0.0005315646986267475
166,1742.1389770507812,10.7405863335468,0.0005311199404172545
167,1742.1597900390625,10.75553532409038,0.0005359114268292672
168,1742.1806030273438,10.781922376786541,0.0005449212710467348
169,1742.2014770507812,10.822992062107067,0.0005595473952721113
170,1742.2222900390625,10.832755037639952,0.0005631214665212486
171,1742.2431030273438,10.8289032287751,0.0005610349752590501
172,1742.2639770507812,10.789281567570944,0.0005464851251938296
173,1742.2847900390625,10.75378938979526,0.0005342735980239956
174,1742.3056030273438,10.734963562874583,0.0005286000892917943
175,1742.3264770507812,10.734208561178601,0.000527778852137558
176,1742.3472900390625,10.751587531173078,0.000533962511122684
177,1742.3681030273438,10.784475856888827,0.0005445418260711705
178,1742.3889770507812,10.830840628692348,0.0005615501838099938
179,1742.4097900390625,10.84199156277912,0.0005661474306708845
180,1742.4306030273438,10.829672916402105,0.0005615881942999958
181,1742.4514770507812,10.787281278100265,0.0005468196270770531
182,1742.4722900390625,10.75436774932246,0.0005355473419460273
183,1742.4931030273438,10.739657686054617,0.0005308044061932437
184,1742.5139770507812,10.743384140969845,0.0005324244026470407
185,1742.5347900390625,10.763951988023663,0.0005399740195068078
186,1742.5556030273438,10.795255842569686,0.0005504280800967264
187,1742.5764770507812,10.832213102731798,0.0005640572261775287
188,1742.5972900390625,10.833030500656546,0.0005644263677540962
189,1742.6181640625,10.819160094976818,0.0005594521976652386
190,1742.6389770507812,10.773608642214203,0.0005432583400152942
191,1742.6598510742188,10.744051136532148,0.0005329961320778089
192,1742.6806640625,10.731071867305978,0.0005287105600153206
193,1742.7014770507812,10.73943625588161,0.0005317449891440867
194,1742.7223510742188,10.76401605346909,0.0005400002418216514
195,1742.7431640625,10.804914584910152,0.0005545786514777101
